DMA_CONDITION,DMA_NAME,GP,GR,FP,FR,WebSales,WebOrders,POPN
14,"Fresno-Visalia, CA",796.7974965,798.584074,1533.523661,1043.045998,23869.95347,22.5923157,568920
14,"Milwaukee, WI",1227.453179,1458.784042,2683.894229,1918.423922,45172.17483,43.41653713,848420
14,"Paducah, KY-Cape Girardeau, MO-Harrisburg-Mount Vernon, IL",270.1744545,383.8035258,910.3694594,548.5965934,12344.28959,9.920973416,324020
14,"Wausau-Rhinelander, WI",185.2189089,262.186631,610.8278786,418.4032921,7993.629111,8.644016442,157180
15,"Albany, GA",82.79308069,148.1666613,256.7739802,182.9449964,5573.178869,3.339733625,130950
15,"Baton Rouge, LA",270.2303115,369.0851718,783.6871851,575.8329899,16239.25847,14.53766402,287430
15,"Beaumont-Port Arthur, TX",133.767605,173.457923,542.2084319,389.1777195,9703.543301,9.03692628,152710
15,"Birmingham, AL",822.8079196,944.8964833,1737.325713,1153.637514,23277.14131,22.29763332,679550
15,"Charlotte, NC",2234.649134,2334.939185,3373.4161,2525.442135,44836.11403,46.46158837,1129900
15,"Columbia, SC",394.236901,478.7779417,943.292424,629.8726763,13493.02934,12.08197753,389590
15,"Detroit, MI",3387.473336,3570.795332,5311.353199,3971.219754,86573.92792,87.42243901,1777240
15,"Eureka, CA",83.60300758,72.54990101,235.4259743,127.183422,5077.098487,3.634416004,53630
15,"Lubbock, TX",189.4570608,231.4583721,646.634949,453.3360884,6920.139956,7.759969305,150270
15,"Tri-Cities, TN-VA",326.99701,434.8872481,735.6598898,550.4855062,8673.695507,8.644016442,266110
16,"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",452.3800763,564.9868865,1221.392538,938.0609851,12718.86646,13.45716196,330340
16,"Ft. Smith-Fayetteville-Springdale-Rogers, AR",367.5821273,397.5534463,1028.101582,721.0555157,11472.42152,11.98375007,272240
16,"Gainesville, FL",209.3431598,260.8464291,384.5471321,274.7487875,5347.40807,5.893647574,120580
16,"Hattiesburg-Laurel, MS",56.78963977,98.57460202,220.7553754,121.9889136,1827.429154,1.669866813,99680
16,"Helena, MT",40.31381172,31.98859936,135.7338189,76.92347312,952.5032045,0.589364757,26440
16,"Houston, TX",3894.202299,4164.2918,6229.14102,4769.714546,94631.16013,103.9246522,2423360
16,"Mankato, MN",67.18104167,65.18521631,217.54832,162.1775369,4225.410576,3.437961085,47370
16,"New Orleans, LA",667.9692486,916.8238437,1600.397131,1118.949082,26156.76362,25.04800219,624020
16,"Salisbury, MD",157.8020857,217.8516513,419.2801172,285.4574939,6079.225873,6.67946725,152980
16,"San Antonio, TX",1282.67982,1266.295253,3070.057904,2213.511663,48961.65612,50.2924593,923990
16,"Wilkes Barre-Scranton, PA",527.55366,756.6330013,1474.669942,1154.116563,24990.87786,23.27990792,481390
17,"Charleston-Huntington, WV",283.0235656,366.2551427,1046.812319,717.6554633,9722.370196,10.80502055,402140
17,"Charlottesville, VA",236.0268595,186.8590239,262.0970343,156.2041427,4768.973671,4.51846314,71370
17,"Fairbanks, AK",71.26059953,52.80211813,89.36638581,49.53550476,2732.914977,2.455686489,32880
17,"Fargo-Valley City, ND",314.0631159,356.609361,1138.401507,799.4591715,11563.28919,12.27843245,228740
17,"Jackson, MS",203.2776852,250.3074854,564.5489601,320.9667067,7537.073338,7.563514386,306770
17,"Joplin, MO-Pittsburg, KS",125.5995122,328.9911049,440.6265719,333.4040231,4444.077962,4.911372978,129600
17,"Lake Charles, LA",69.40734317,88.66261579,312.4803106,211.7423966,5391.576489,5.206055357,90570
17,"Monroe, LA-El Dorado, AR",75.93563319,134.2046951,384.9990891,240.7595384,4156.646113,4.42023568,156410
17,"Norfolk-Portsmouth-Newport News,VA",1080.576129,1147.248608,2827.720486,1784.186172,46680.01209,39.97857604,678210
17,"Phoenix, AZ",4016.918192,3439.680445,6564.609608,4905.796947,86138.29588,97.04873005,1864420
17,"Pittsburgh, PA",1460.602404,1620.924603,2911.578858,2349.816226,50674.51424,50.2924593,1108780
18,"Albuquerque-Santa Fe, NM",996.9990554,1005.879341,2125.892625,1402.650854,35662.94503,37.12997971,650890
18,"Boise, ID",769.2340486,587.2893145,1450.074983,941.7889915,24125.79033,22.5923157,273500
18,"Chicago, IL",7076.902777,7194.46071,8480.609322,6831.741653,137135.4248,153.3330644,3251370
18,"Columbus, OH",1699.202677,1678.911283,3035.16111,2290.894858,47410.93722,49.801322,889600
18,"Harrisonburg, VA",113.729894,111.3597608,261.7707089,174.6399724,4226.602392,4.911372978,84950
18,"Jonesboro, AR",67.42142637,73.33566321,215.2832275,133.0459778,1025.246719,1.473411893,75220
18,"Lexington, KY,Kentucky",500.5727211,546.4305982,1262.141885,918.6582236,14728.92742,16.01107591,464340
18,"Lincoln & Hastings-Kearney, NE",355.6157567,508.1338705,1118.031254,832.7938956,14823.55191,13.16247958,240660
18,"North Platte, NE",18.66522401,13.73064363,59.14108551,36.40455997,1430.635122,1.276956974,12830
18,"Rockford, IL",183.0694108,200.4400422,496.022095,403.3389728,6948.059791,8.840471361,152800
18,"Sherman, TX-Ada, OK",104.4167322,149.7409395,405.5686391,248.3064275,5252.461639,6.581239791,118390
19,"Columbia-Jefferson City, MO",226.3735684,251.4246263,556.8347878,427.8249251,7379.905561,7.367059467,156430
19,"Indianapolis, IN",1647.011267,1778.793041,3504.202191,2572.31861,53345.83939,54.51624006,999790
19,"Jacksonville, FL",974.3051434,1084.679539,2160.73815,1528.221144,29689.05006,32.12037928,681330
19,"Marquette, MI",94.5689389,97.21879505,266.8853586,184.5540523,2678.309858,2.946823787,74070
19,"Minot-Bismarck-Dickinson(Williston), ND",196.7174769,272.6879388,1208.474105,810.9555252,17222.36903,15.51993861,145200
19,"Portland-Auburn, ME",530.943982,577.1386622,1383.430376,985.0687457,18428.18776,19.74371937,339980
19,"Roanoke-Lynchburg, VA",531.1374867,571.2940969,1088.561016,800.2112792,17918.94517,19.94017429,417200
19,"Seattle-Tacoma, WA",5129.918328,4891.422919,9275.819768,5994.321374,162723.4405,170.0317325,1854810
19,"Traverse City-Cadillac, MI",237.351469,289.6424105,748.7646669,476.1386947,7940.363005,7.858196765,218520
19,"Watertown, NY",104.8206982,110.6722188,360.867575,257.100868,3135.027073,2.553913949,79690
2,"Bakersfield, CA",325.8988209,271.7773359,622.4644402,470.255924,13711.81923,11.39438531,215360
2,"Clarksburg-Weston, WV",69.53401893,103.4039185,282.551653,182.1140849,3225.842508,3.241506166,90960
2,"Erie, PA",163.6979944,218.9467614,385.7315817,367.5724648,5045.456007,4.813145519,133260
2,"Florence-Myrtle Beach, SC",238.9623458,348.4130168,0,0,6690.105209,7.367059467,302040
2,"Grand Junction-Montrose, CO",127.219366,103.1340422,317.6004803,207.9780785,3404.605422,3.437961085,64160
2,"Kansas City, MO",1794.713206,1725.814677,3190.353146,2429.275557,48315.94347,49.60486708,909420
2,"Knoxville, TN",592.9532615,691.1026371,1380.58236,1035.995174,25675.60231,24.16395505,512160
2,"Philadelphia, PA",4395.592927,4969.398802,6830.022247,5718.83037,112879.7113,122.0967322,2816850
2,"Springfield, MO",536.4887894,610.8888009,1255.671516,866.0220353,17702.10112,15.81462099,395870
2,"St. Joseph, MO",39.86994785,52.19260166,136.766637,112.3939069,1358.670324,1.669866813,40200
2,"Yakima-Pasco-Richland-Kennewick, WA",356.370824,371.8206523,920.7525487,672.5885532,14704.60772,16.40398575,223450
3,"Boston, MA-Manchester, NH",4435.26937,4331.250662,7122.157428,5757.16973,104725.8803,123.8648265,2364870
3,"Casper-Riverton, WY",74.81151052,98.55624309,375.9494186,226.8068718,3415.137088,3.339733625,48240
3,"Colorado Springs-Pueblo, CO",880.8772837,719.6131372,1890.558919,1287.913833,29405.05121,28.97710057,319930
3,"Corpus Christi, TX",202.1984476,223.4621402,559.2913506,425.8246753,8506.83176,7.465286927,193070
3,"Dothan, AL",69.05823675,115.0737723,285.6749435,184.6825706,5638.348892,4.42023568,90420
3,"Huntsville-Decatur (Florence), AL",405.7185124,461.1873331,1064.543461,778.1850368,18381.45527,16.40398575,372770
3,"Lansing, MI",341.9876396,350.55275,825.5899514,586.1981988,11445.09047,12.27843245,241940
3,"Louisville, KY",915.7340634,1090.687499,1906.52005,1596.487402,30248.44579,31.92392436,647190
3,"Rochester, MN-Mason City, IA-Austin, MN",193.6413506,218.7595004,587.3899633,464.5815,6467.378052,7.858196765,352070
3,"St. Louis, MO",1933.654568,1884.615748,3255.174204,2453.175394,54044.08217,53.04282816,1164400
4,"Alexandria, LA",50.21047996,75.05038726,253.7536063,153.9844915,4461.399655,3.241506166,79250
4,"Atlanta, GA",4880.829902,5320.226018,6658.291215,4828.526873,99124.5204,109.7200723,2341390
4,"Austin, TX",2466.996412,2517.235097,3320.738317,2622.428426,52480.43372,63.35671142,751650
4,"Bend, OR",139.6874524,124.1614425,366.8158307,244.4891699,6695.65119,5.697192655,65900
4,"Champaign & Springfield-Decatur,IL",396.9938443,478.7164393,1083.900911,796.1591667,11309.70776,11.68906769,344500
4,"Chico-Redding, CA",260.0733096,317.8362191,722.7592988,521.5016128,10479.00721,11.39438531,171220
4,"Grand Rapids-Kalamazoo-Battle Creek, MI",1179.124881,1256.509025,2654.011029,1757.973721,37901.18986,36.54061496,639410
4,"Honolulu, HI",784.9657813,725.3163388,590.7484273,400.248494,15794.80794,17.09157796,425800
4,"Macon, GA",185.4902144,251.2281857,592.4051123,413.8845163,8969.517551,7.759969305,224180
4,"Wichita Falls, TX & Lawton, OK",143.8009234,167.641814,571.3042814,366.8677075,7616.111161,6.188329952,139590
5,"Bowling Green, KY,Kentucky",76.11617108,97.74018866,200.0352459,149.6380226,2791.651092,3.241506166,74500
5,"Columbus, GA",210.5560553,267.1141677,648.4690331,413.682301,10081.69087,8.251106603,198740
5,"Greenwood-Greenville, MS",18.42184696,23.63528628,75.49931911,37.96192926,318.4190673,0.589364757,55640
5,"Harrisburg-Lancaster-Lebanon-York, PA",863.7172071,1034.2292,2169.364116,1826.012345,28586.84431,29.27178295,705190
5,"Hartford & New Haven, CT",1482.700841,1617.688842,2509.287972,1838.261205,46977.68121,44.2023568,897870
5,"Montgomery (Selma), AL",161.9045848,198.0267609,488.8527672,300.9255428,7846.266514,7.170604548,229330
5,"Omaha, NE",807.7095657,1079.254475,1720.221613,1261.119551,20329.56174,21.31535873,405260
5,"Panama City, FL",153.0452614,211.9116195,568.1813821,372.0179152,11227.86181,9.331608658,135550
5,"South Bend-Elkhart, IN",374.5812122,407.509494,996.4097385,736.4943109,12415.14804,15.12702877,274380
5,"Utica, NY",100.6673293,120.447431,265.7188907,216.9083713,2916.891493,3.929098383,91520
5,"Washington, DC (Hagerstown, MD)",5589.371301,5041.832124,7734.877914,5590.205165,159050.08,162.2717632,2482480
6,"Bangor, ME",152.8826775,198.3388627,454.4275713,318.3755681,5200.221159,5.795420114,124190
6,"Ft. Myers-Naples, FL",605.2627538,740.4468508,1181.806113,812.5451415,23112.3763,20.52953905,554430
6,"Ft. Wayne, IN",309.6075206,408.9451623,916.8985577,742.2355343,11647.9841,13.3589345,265420
6,"Ottumwa, IA-Kirksville, MO",48.77714875,67.23774466,137.4963055,106.8829962,1374.434584,1.964549191,40840
6,"Quincy, IL-Hannibal, MO-Keokuk, IA",77.67418315,110.8824286,277.9386286,187.3936357,3164.247934,3.045051246,88510
6,"Raleigh-Durham (Fayetteville), NC",2287.866917,2143.236157,3492.089134,2423.621314,61106.95991,56.97192655,1108710
6,"Spokane, WA",765.9694049,701.8912623,2026.143549,1293.665936,28657.40742,27.79837106,382690
6,"Syracuse, NY",540.4356868,536.4974992,1042.917787,758.5367814,17786.00307,16.9933505,350730
6,"Tampa-St Petersburg (Sarasota), FL",2826.376534,3339.942804,4813.170639,3625.903177,80983.21654,83.78802301,1875420
6,"Wilmington, NC",248.3503161,322.6297357,540.8907006,411.5069345,8024.25546,8.644016442,190390
7,"Augusta, GA",243.8258969,313.4585323,655.1375269,440.5365497,10069.43084,10.80502055,264350
7,"Columbus-Tupelo-West Point, MS",94.27269717,105.3591445,322.7019239,195.3158125,2069.866385,2.553913949,168210
7,"Lima, OH",58.12821352,106.6396799,209.9543179,178.9649507,4040.209006,3.045051246,59440
7,"Portland, OR",2735.167993,2526.211695,4764.610928,3212.430839,80488.97184,90.17280788,1141770
7,"Rapid City, SD",130.8231417,149.9254467,484.8147294,305.5663233,4775.113186,4.322008221,90940
7,"Richmond-Petersburg, VA",651.8205832,705.7016582,1506.218975,1144.152216,25684.49582,27.99482598,551850
7,"Shreveport, LA",205.319459,306.6336001,926.8837503,584.9449516,12924.81797,10.01920088,322610
7,"Sioux City, IA",138.8645587,202.9230875,554.4703241,402.2027164,2955.324,3.634416004,135660
7,"Toledo, OH",436.3321529,610.303151,1256.646144,1003.986935,15975.10265,18.27030748,401510
8,"Charleston, SC",409.7631596,465.8762037,1163.05615,816.5526577,18897.80792,18.66321732,302330
8,"Cincinnati, OH",1472.723379,1727.077771,2678.625571,2051.999753,48138.34863,47.05095313,850030
8,"Elmira, NY",84.35508255,130.4420324,274.5284945,190.9678202,2926.07465,2.652141408,83190
8,"Great Falls, MT",65.10136486,90.79133371,316.1811362,178.9306279,3482.301384,2.946823787,56270
8,"Mobile, AL-Pensacola (Ft. Walton Beach), FL",604.2004728,729.6637334,1839.701387,1133.807429,36707.98729,30.54873992,524390
8,"New York, NY",12910.28849,13019.71519,17505.27055,13971.48343,293897.8514,343.5014261,7100300
8,"Palm Springs, CA",204.248201,205.8550086,276.2920352,204.5967649,3137.014699,3.536188544,147170
8,"Tallahassee, FL-Thomasville, GA",288.0706469,322.8527967,688.6487315,460.7321699,8307.855455,8.644016442,237940
8,"Tucson (Sierra Vista), AZ",686.0330122,626.737147,1256.569644,869.4983486,22792.34662,22.49408824,392920
8,"Youngstown, OH",214.9288625,319.0286316,585.5962673,451.9594338,9518.004603,9.331608658,213380
9,"Amarillo, TX",188.0556479,194.4183132,736.0577925,523.4237115,8033.628548,8.840471361,175880
9,"Butte-Bozeman, MT",161.7789065,170.3644433,396.6557577,253.4111284,7668.325051,6.384784872,67190
9,"Cleveland-Akron (Canton), OH",1874.188778,2347.698641,3736.096685,3070.327084,59716.932,62.86557412,1399470
9,"Des Moines-Ames, IA",651.6051346,751.2584246,1663.696376,1204.941788,18347.30571,19.64549191,383590
9,"Glendive, MT",2.819782412,1.656893419,23.52646676,17.52000974,324.9716815,0.196454919,3590
9,"Miami-Ft. Lauderdale, FL",2629.030665,2564.308311,3229.711786,2608.305272,61254.72611,60.11520525,1697840
9,"Missoula, MT",204.1045687,198.9502151,546.7960032,313.9647403,7783.788762,8.054651684,109440
9,"Nashville, TN",2247.835382,2336.642893,3824.394513,2709.403323,59259.82068,61.39216223,1021780
9,"Providence, RI-New Bedford, MA",858.6032968,916.3107116,1496.09967,1205.39044,13743.55288,17.28803288,580120
9,"Springfield-Holyoke, MA",317.0594464,367.3254683,632.4949517,446.1982161,10791.10158,10.70679309,251660
9,"Terre Haute, IN",106.6589929,135.9139115,391.515493,312.5404133,3771.043756,4.027325842,120350
9,"Waco-Temple-Bryan, TX",515.9822784,528.5352313,1369.062035,936.155172,17128.46247,17.4844878,322820
OUTLIER,"Harlingen-Weslaco-Brownsville-McAllen, TX",299.444534,283.1516109,606.7320434,471.214741,9601.341511,9.528063578,375600
OUTLIER,"Juneau, AK",38.77475114,30.08753218,35.58259482,27.73008549,1187.257733,1.178729515,22940
OUTLIER,"Presque Isle, ME",21.80518688,38.8208751,77.25250658,54.17694675,957.2704688,0.785819677,24740
OUTLIER,"Reno, NV",463.7559583,491.8293049,1162.431782,883.0469859,26812.86074,22.69054316,246190
OUTLIER,"Rochester, NY",572.4876458,779.0070291,1079.750774,882.8010269,19359.11007,17.28803288,128700
OUTLIER,"Salt Lake City, UT",3823.701754,4054.376888,6591.23161,6315.359784,144777.4055,155.1011587,935810
OUTLIER,"San Angelo, TX",55.58173156,63.65316361,223.0749539,170.2018515,3431.879492,4.125553302,52790
OUTLIER,"San Diego, CA",2711.806789,2084.83273,3741.562726,2512.99531,57650.1178,62.96380158,987760
OUTLIER,"San Francisco-Oakland-San Jose, CA",6927.692699,5692.754407,7624.205918,6038.053811,180095.2784,213.0553598,2414470
OUTLIER,"Santa Barbara-Santa Maria-San Luis Obispo, CA",455.4362536,290.4988546,750.2367416,479.9550152,14761.37805,14.43943656,213510
OUTLIER,"Victoria, TX",26.79740866,41.78400638,106.0560911,60.16047453,1699.786127,1.473411893,30540
OUTLIER,"Zanesville, OH",24.27586287,27.99002444,82.42344165,49.50779328,1231.986448,0.982274596,29180
