DMA_CONDITION,DMA_NAME,GP,GR,FP,FR,WebSales,WebOrders,POPN
19,"Minot-Bismarck-Dickinson(Williston), ND",136.2684119,259.4202046,1175.285664,635.6904635,21906.64458,18.93622389,145200
19,"Portland-Auburn, ME",365.9348612,462.343893,1274.931557,735.4328167,19436.47378,24.15334679,339980
19,"Roanoke-Lynchburg, VA",330.354719,476.661898,967.1977019,627.6050625,16957.77203,19.41929082,417200
19,"Seattle-Tacoma, WA",3665.278018,4306.701136,9171.184325,4867.959613,185510.9206,216.1241471,1854810
19,"Traverse City-Cadillac, MI",154.1504623,204.8891599,633.7130605,333.6946814,8836.085534,9.371498556,218520
19,"Watertown, NY",68.44379226,78.34546157,305.2693042,167.2486082,3597.459397,3.574695325,79690
2,"Bakersfield, CA",114.4586052,23.64495486,3.945625538,173.9723384,8853.28984,10.82069936,215360
2,"Clarksburg-Weston, WV",36.03552525,2.10198942,1.222627026,78.21846611,4885.012188,4.44421581,90960
2,"Erie, PA",55.65501015,9.075625605,1.702450526,147.952202,3975.990877,5.893416618,133260
2,"Florence-Myrtle Beach, SC",90.16639528,16.75307161,0,0,7352.316371,7.632457587,302040
2,"Grand Junction-Montrose, CO",45.96044185,4.920169142,0.959647276,91.60250071,3254.834154,4.154375649,64160
2,"Kansas City, MO",666.0280715,74.16063228,9.200614697,1064.171595,41441.05014,50.33557472,909420
2,"Knoxville, TN",230.4622047,32.01700598,5.913823654,425.8289613,20753.59317,24.73302712,512160
2,"Philadelphia, PA",1679.818474,188.1697824,15.40325537,2359.284013,102952.3954,134.4858349,2816850
2,"Springfield, MO",202.9284274,31.69190605,5.040915373,341.9814079,12736.26721,17.58363647,395870
2,"St. Joseph, MO",17.09824003,4.19621526,0.74741721,46.59801395,1431.297178,1.642427582,40200
2,"Yakima-Pasco-Richland-Kennewick, WA",120.5600726,21.75549346,4.138477674,276.3052294,14104.15883,15.74798211,223450
3,"Boston, MA-Manchester, NH",3182.043634,2009.623224,14.54695247,3982.46874,95407.56444,136.7079429,2364870
3,"Casper-Riverton, WY",50.34654341,42.75250412,0.869219088,158.9602094,2318.010316,3.671308713,48240
3,"Colorado Springs-Pueblo, CO",572.1188678,351.0461862,4.146782119,859.6239004,22089.83621,27.72804212,319930
3,"Corpus Christi, TX",127.4424547,90.69969953,3.574685327,267.702537,8256.265973,8.405364684,193070
3,"Dothan, AL",43.82463927,49.40235009,1.064838789,123.182644,5504.654779,5.12050952,90420
3,"Huntsville-Decatur (Florence), AL",298.8255243,205.3501819,4.094186132,531.0822636,18777.50063,19.32267743,372770
3,"Lansing, MI",246.6654318,191.8498939,2.707311435,393.6125519,9112.319155,12.84958049,241940
3,"Louisville, KY",674.9176572,522.2973965,7.307158523,1105.45777,31176.26484,36.1334068,647190
3,"Rochester, MN-Mason City, IA-Austin, MN",123.9878952,128.1940728,1.352733258,24.0646099,7022.733324,7.729070974,352070
3,"St. Louis, MO",1336.761266,987.8626776,9.924043615,1750.1539,61681.01048,64.0546757,1164400
4,"Alexandria, LA",5.686982112,78.80608334,97.16030667,124.6554598,1743.262465,2.028881131,79250
4,"Atlanta, GA",413.9407987,6058.501308,3202.724575,4492.865726,99896.68465,120.5735072,2341390
4,"Austin, TX",131.5170347,2625.231923,1873.228738,2542.142364,57758.40027,77.09748297,751650
4,"Bend, OR",7.716342578,119.7430727,172.3337026,213.8100621,4625.564825,5.603576456,65900
4,"Champaign & Springfield-Decatur,IL",36.72307203,492.6035443,475.8637233,737.9848362,11245.94158,17.68024985,344500
4,"Chico-Redding, CA",18.51999419,245.1460987,314.9249247,407.3229646,7892.228374,8.985045007,171220
4,"Grand Rapids-Kalamazoo-Battle Creek, MI",100.9128734,1371.753874,1133.218334,1592.294311,32953.51787,36.1334068,639410
4,"Honolulu, HI",55.7270183,746.5839264,1000.294824,974.1049756,14728.87129,16.81072937,425800
4,"Macon, GA",18.97741158,309.5943394,237.5839263,350.1660818,8103.039694,8.501978071,224180
4,"Wichita Falls, TX & Lawton, OK",13.96229372,165.7260011,226.6560192,309.7267393,6138.413629,6.859550489,139590
5,"Bowling Green, KY,Kentucky",30.30335825,37.48516959,78.43247945,130.3936807,2466.964232,2.511948067,74500
5,"Columbus, GA",73.26578614,114.8185182,256.0460393,373.0507827,5242.99038,5.023896133,198740
5,"Greenwood-Greenville, MS",7.488996473,9.326484262,26.70857369,33.91782627,1143.707338,0.966133872,55640
5,"Harrisburg-Lancaster-Lebanon-York, PA",319.6311796,504.2616965,1021.103198,1676.523695,31009.72073,38.06567455,705190
5,"Hartford & New Haven, CT",532.0438395,735.5845146,1215.079623,1762.388058,41303.99637,45.60151875,897870
5,"Montgomery (Selma), AL",58.11347663,97.7203901,184.7453863,270.9192135,6569.214959,6.859550489,229330
5,"Omaha, NE",300.7113415,453.4787677,786.901061,1102.461862,19199.59185,24.53980034,405260
5,"Panama City, FL",61.57873473,85.11599851,216.0095,313.2900785,10539.95037,10.43424581,135550
5,"South Bend-Elkhart, IN",139.5253454,217.274152,440.5912065,619.5548703,14061.45356,17.77686324,274380
5,"Utica, NY",36.03243844,48.83307691,121.8250138,191.0852676,2814.339609,4.057762261,91520
5,"Washington, DC (Hagerstown, MD)",2046.380273,2649.087805,3960.269485,5459.6405,144865.5611,174.5803906,2482480
6,"Bangor, ME",104.3076567,201.6213955,179.8567667,214.9842682,4228.740276,5.410349682,124190
6,"Ft. Myers-Naples, FL",428.7416076,832.8779848,548.232859,642.8163277,27453.19334,25.69916099,554430
6,"Ft. Wayne, IN",218.9911589,426.3363582,413.9500165,529.0032969,12969.67612,16.90734276,265420
6,"Ottumwa, IA-Kirksville, MO",23.73957264,73.53275989,58.1092446,71.3185953,786.9419462,1.739040969,40840
6,"Quincy, IL-Hannibal, MO-Keokuk, IA",55.58888255,117.4187253,110.4264902,147.842934,1835.187208,2.608561454,88510
6,"Raleigh-Durham (Fayetteville), NC",1538.109358,2362.813325,1641.852001,1859.451576,64716.51156,68.20905135,1108710
6,"Spokane, WA",500.6169377,732.2776076,858.5681565,910.514023,28172.09903,29.95015002,382690
6,"Syracuse, NY",341.3290723,549.3882601,475.7465184,591.9386021,16843.0981,21.54478534,350730
6,"Tampa-St Petersburg (Sarasota), FL",2050.337682,3734.87815,2239.192816,2775.368613,90245.70212,102.5068038,1875420
6,"Wilmington, NC",160.4123038,302.1456296,226.4004171,308.8074235,10977.89068,9.274885169,190390
7,"Augusta, GA",25.29311912,231.9102903,618.7232406,192.0412124,7557.573617,8.21213791,264350
7,"Columbus-Tupelo-West Point, MS",11.2105874,104.2502955,271.3790766,84.61935938,3615.945412,3.671308713,168210
7,"Lima, OH",7.394178162,73.96869969,212.0407774,86.33070309,3462.792636,3.478081938,59440
7,"Portland, OR",179.4732219,2075.514822,4782.324454,1527.269202,68876.54027,86.37236813,1141770
7,"Rapid City, SD",9.897147855,148.6426676,455.5865419,153.8953654,3363.77485,4.830669359,90940
7,"Richmond-Petersburg, VA",57.66743045,599.0414297,1469.288034,557.9992578,22954.57745,28.5975626,551850
7,"Shreveport, LA",24.56300717,265.1035643,812.0749216,262.6540569,9355.816358,11.40037969,322610
7,"Sioux City, IA",15.6933538,166.5513597,505.8801749,201.9106959,5203.748943,6.279870166,135660
7,"Toledo, OH",52.02725856,491.405564,1209.056682,497.4100154,16218.45546,21.73801211,401510
8,"Charleston, SC",150.724174,367.0960232,1115.316853,47.47898091,19450.29235,19.80574437,302330
8,"Cincinnati, OH",583.5589561,1560.094193,2698.968676,120.2885657,45691.10354,50.52880149,850030
8,"Elmira, NY",34.08714967,108.7189634,259.9842326,8.828511922,3108.903051,3.381468551,83190
8,"Great Falls, MT",23.29980784,72.93432447,287.083147,10.21135073,2488.996768,3.7679221,56270
8,"Mobile, AL-Pensacola (Ft. Walton Beach), FL",228.312228,607.2792406,1656.945796,69.38506225,34294.4063,34.49097922,524390
8,"New York, NY",4515.72303,11007.4961,21255.59205,909.2839532,291440.9867,395.1487535,7100300
8,"Palm Springs, CA",75.01044899,135.7190046,312.2516078,10.16059419,2093.917916,3.7679221,147170
8,"Tallahassee, FL-Thomasville, GA",107.0700717,287.6810741,599.6623023,26.91264281,11969.93368,11.69021985,237940
8,"Tucson (Sierra Vista), AZ",266.7583579,525.7712613,1227.315872,54.42189799,22288.38263,25.11948067,392920
8,"Youngstown, OH",87.70062989,270.074897,563.5270612,20.98579442,8330.651052,11.88344662,213380
9,"Amarillo, TX",123.1281017,105.5036164,738.3143339,408.6724275,10399.48605,11.78683324,175880
9,"Butte-Bozeman, MT",100.3947654,74.69565963,377.8913214,180.1107432,6054.500718,5.12050952,67190
9,"Cleveland-Akron (Canton), OH",1351.472618,1170.478349,3738.301113,2588.868503,60742.50985,78.06361684,1399470
9,"Des Moines-Ames, IA",364.2297522,355.9788608,1597.555695,943.7605442,21548.60207,26.27884131,383590
9,"Glendive, MT",2.58075441,2.877049303,21.33271,10.33680073,354.1009061,0.193226774,3590
9,"Miami-Ft. Lauderdale, FL",1829.064921,1184.602218,3403.867737,2087.091951,65456.57234,72.65326716,1697840
9,"Missoula, MT",137.8651617,78.15400372,474.5367255,241.5569875,5855.459074,6.569710328,109440
9,"Nashville, TN",1389.924853,1003.8375,3817.079839,2145.342559,58538.87578,67.53275763,1021780
9,"Providence, RI-New Bedford, MA",580.253075,412.6934969,1536.369868,906.0246568,16009.47253,24.34657357,580120
9,"Springfield-Holyoke, MA",198.7074469,148.1941923,639.8039487,375.2353923,9736.139474,10.91731275,251660
9,"Terre Haute, IN",73.85404432,75.20962981,348.9035918,243.5297096,3374.588985,6.086643392,120350
9,"Waco-Temple-Bryan, TX",332.528663,213.8690415,1298.947804,685.9763417,16484.88378,20.86849163,322820
OUTLIER,"Harlingen-Weslaco-Brownsville-McAllen, TX",29.9539479,7.967374489,575.9591448,371.7179416,7700.38084,8.21213791,375600
OUTLIER,"Juneau, AK",1.888929823,0.326070381,188.6208516,55.52799807,557.4286967,0.579680323,22940
OUTLIER,"Presque Isle, ME",2.016510604,2.805563903,65.96262232,46.27428808,791.6277651,0.772907097,24740
OUTLIER,"Reno, NV",32.76806785,26.77658915,1233.960437,696.8830215,19474.92046,20.57865147,246190
OUTLIER,"Rochester, NY",56.57794566,18.50255323,1130.480164,697.0371277,20407.15587,22.22107905,128700
OUTLIER,"Salt Lake City, UT",203.4197062,219.3939257,8007.232076,6030.727668,153628.1537,196.6082429,935810
OUTLIER,"San Angelo, TX",4.982993203,1.817648285,219.0692654,118.5256425,1925.320313,2.608561454,52790
OUTLIER,"San Diego, CA",163.9093025,60.15938498,4055.665948,2104.257274,57467.89879,74.48892151,987760
OUTLIER,"San Francisco-Oakland-San Jose, CA",440.0070921,187.6869465,10245.20489,5132.281129,179517.284,237.4757057,2414470
OUTLIER,"Santa Barbara-Santa Maria-San Luis Obispo, CA",27.9567121,22.04177549,1.926676169,35.94704953,15124.18811,16.13443566,213510
OUTLIER,"Victoria, TX",3.225315549,0.973358905,102.3312999,47.72703768,1240.088202,1.449200808,30540
OUTLIER,"Zanesville, OH",3.494830956,2.933662982,73.5991729,50.04835531,1496.981334,1.835654356,29180
